"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787260","1.1.9","462057","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787260","1.1.9","467908","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787260","1.1.9","494221","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787260","1.1.9","509794","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787260","1.1.9","520940","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","508722","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","520168","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","493068","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","470125","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","485847","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","497330","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","501192","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","482321","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","524821","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","518285","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787261","1.1.10","509843","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","425871","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","439935","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","411918","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","389849","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","400453","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","409754","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","416472","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","395546","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","436852","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","430493","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787262","1.1.11","418328","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","147452","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","149879","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","155641","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","161755","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","165542","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","163508","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","162212","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","166859","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","190252","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","170038","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787263","1.1.12","155638","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","234809","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","245885","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","218001","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","191287","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","194974","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","201358","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","207736","","","","0"
"2020","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","182117","","","","0"
"2021","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","194396","","","","0"
"2022","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","206848","","","","0"
"2023","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787264","1.1.13","208863","","","","0"
"2013","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","151106","","","","0"
"2014","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","160583","","","","0"
"2015","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","138128","","","","0"
"2016","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","121825","","","","0"
"2017","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","120295","","","","0"
"2018","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","121236","","","","0"
"2019","Canada","2016A000011124","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787265","1.1.14","124703","","","","0"
