"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3294","","","","0"
"1993","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3394","","","","0"
"1994","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3486","","","","0"
"1995","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3652","","","","0"
"1996","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3770","","","","0"
"1997","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3987","","","","0"
"1998","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","4261","","","","0"
"1999","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","4366","","","","0"
"2000","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","4677","","","","0"
"2001","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","5060","","","","0"
"2002","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","5357","","","","0"
"2003","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","5616","","","","0"
"2004","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","6015","","","","0"
"2005","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","6634","","","","0"
"2006","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","7481","","","","0"
"2007","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","8221","","","","0"
"2008","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","8574","","","","0"
"2009","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","8305","","","","0"
"2010","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","8795","","","","0"
