"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1396","","","","0"
"1998","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1442","","","","0"
"1999","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1515","","","","0"
"2000","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1560","","","","0"
"2001","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1572","","","","0"
"2002","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1619","","","","0"
"2003","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1650","","","","0"
"2004","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1675","","","","0"
"2005","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1717","","","","0"
"2006","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1737","","","","0"
"2007","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1838","","","","0"
"2008","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1885","","","","0"
"2009","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1902","","","","0"
"2010","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1973","","","","0"
"2011","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2005","","","","0"
"2012","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2016","","","","0"
"2013","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2031","","","","0"
"2014","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2054","","","","0"
"2015","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2084","","","","0"
"2016","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2142","","","","0"
"2017","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2211","","","","0"
"2018","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2234","","","","0"
"2019","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2273","","","","0"
"2020","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2218","","","","0"
"2021","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2429","","","","0"
"2022","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2385","","","","0"
"2023","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","2415","","","","0"
"1981","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","140","","","","0"
"1982","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","127","","","","0"
"1983","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","155","","","","0"
"1984","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","181","","","","0"
"1985","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","187","","","","0"
"1986","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","190","","","","0"
"1987","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","198","","","","0"
"1988","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","210","","","","0"
"1989","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","204","","","","0"
"1990","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","207","","","","0"
"1991","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","190","","","","0"
"1992","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","196","","","","0"
"1993","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","202","","","","0"
"1994","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","207","","","","0"
"1995","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","206","","","","0"
"1996","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","213","","","","0"
"1997","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","236","","","","0"
"1998","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","248","","","","0"
"1999","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","268","","","","0"
"2000","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","288","","","","0"
"2001","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","293","","","","0"
"2002","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","308","","","","0"
"2003","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","316","","","","0"
"2004","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","332","","","","0"
"2005","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","357","","","","0"
"2006","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","366","","","","0"
"2007","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","390","","","","0"
"2008","Prince Edward Island","2016A000211","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62787461","3.1.4","405","","","","0"
