"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2585","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2744","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2728","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2645","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","833","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","763","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","758","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","724","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","757","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","934","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","942","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","1062","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","1154","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","1328","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788058","8.1.16","1401","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","114","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788059","8.1.17","141","","","","0"
