"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","46741","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","47764","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","48564","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","49654","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","51235","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","52713","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","54738","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","59127","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","61315","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","65553","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","61126","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","65205","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","63164","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","66743","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","69871","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","72019","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","79152","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","78549","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","85419","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","86148","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788403","11.1.10","87515","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","52422","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","55923","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788404","11.1.11","54026","","","","0"
