"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2921","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2655","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2361","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2486","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2939","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2769","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1030","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","891","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","899","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","928","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1184","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1263","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1195","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1228","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1039","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1256","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787705","5.1.14","1211","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1521","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1477","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1561","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1225","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787706","5.1.15","1443","","","","0"
