"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","6423","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1934","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1723","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1570","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1425","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1312","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1238","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1168","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1185","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1344","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1461","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787352","2.1.12","1216","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","8056","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","8893","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","8712","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","10098","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","6976","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","5335","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","5690","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","4812","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","3642","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","3434","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787353","2.1.13","4373","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","6339","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","7363","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","7585","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","9213","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","5936","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","4191","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","4185","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","3190","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","2532","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","2489","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787354","2.1.14","3205","","","","0"
