"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","20825","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","21694","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","21212","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","19286","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","16374","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","16716","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","17341","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","18614","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","24643","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","25584","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","20835","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","17390","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788170","9.1.11","18376","","","","0"
